"sheet","row","contentId","scope","level","artifactOwner","sourceFile","contentToRead","qualityFlags","decision","reviewerName","reviewDate","note"
"sheet-6","1001","a2-24-m4","lesson-mini-test","A2","a2-24","src/data/lessons-a2-module8.ts","dex: 1,explanationAr:""جمع ميزتين."" {id:""a2-24-m4 promptDe:""Richtig negieren promptAr:""اختر: options:[""weder keine Zeit noch kein Geld ""nicht weder Zeit ""weder Zeit noch Geld ""kein Zeit und noch"" correctIndex: 2,explanationAr:""دون نفي إضافي."" {id:""a2-24-m5 promptDe:""Umsetzbarer Beschluss promptAr:""اختر: options:[""Mara bucht bis Dienstag; Plan B ist online. ""Wir machen etwas. ""Alle wissen es. ""Später vielleicht."" corre","objective-not-traced","","","",""
"sheet-6","1002","a2-24-m5","lesson-mini-test","A2","a2-24","src/data/lessons-a2-module8.ts",": 2,explanationAr:""دون نفي إضافي."" {id:""a2-24-m5 promptDe:""Umsetzbarer Beschluss promptAr:""اختر: options:[""Mara bucht bis Dienstag; Plan B ist online. ""Wir machen etwas. ""Alle wissen es. ""Später vielleicht."" correctIndex: 0,explanationAr:""مسؤول وموعد وبديل.""} flashcards:cards(""a2-24 [[""eine Entscheidung treffen ""يتخذ قرارًا ""Wir müssen heute eine Entscheidung treffen."" [""Kriterien sammeln ""يجمع معايير ""Zuerst sammeln","objective-not-traced","","","",""
"sheet-6","1003","a2-24-mediation","lesson-mediation","A2","a2-24-mediation","غير محلول آليًا — افتش المعرّف في src","","","","","",""
"sheet-6","1004","a2-24-rq1","lesson-reading","A2","a2-24-rq1","src/data/lessons-a2-module8.ts","t ar:""مُثير للاهتمام""} questions:[{id:""a2-24-rq1 promptDe:""Warum stimmt die Gruppe nicht sofort ab? promptAr:""لماذا لا تصوت المجموعة فورًا؟ options:[""Sie hat keine Ideen. ""Sie sammelt zuerst Kriterien. ""Das Projekt ist abgesagt. ""Niemand ist da."" correctIndex:1,explanationAr:""تحدد المعايير أولًا."" {id:""a2-24-rq2 promptDe:""Warum passt das Museum nicht? promptAr:""لماذا لا يناسب المتحف؟ options:[""Es ist draußen. ""Es ist","","","","",""
"sheet-6","1005","a2-24-rq2","lesson-reading","A2","a2-24-rq2","src/data/lessons-a2-module8.ts","planationAr:""تحدد المعايير أولًا."" {id:""a2-24-rq2 promptDe:""Warum passt das Museum nicht? promptAr:""لماذا لا يناسب المتحف؟ options:[""Es ist draußen. ""Es ist barrierefrei. ""Es kostet nichts. ""Es ist weder frei noch für alle günstig."" correctIndex: 3,explanationAr:""غير متاح وغير رخيص للجميع."" {id:""a2-24-rq3 promptDe:""Was ist Plan B? promptAr:""ما الخطة البديلة؟ options:[""Ein Online-Treffen ""Ein Picknick ""Ein anderes Mus","","","","",""
"sheet-6","1006","a2-24-rq3","lesson-reading","A2","a2-24-rq3","src/data/lessons-a2-module8.ts","ionAr:""غير متاح وغير رخيص للجميع."" {id:""a2-24-rq3 promptDe:""Was ist Plan B? promptAr:""ما الخطة البديلة؟ options:[""Ein Online-Treffen ""Ein Picknick ""Ein anderes Museum ""Kein Projekt"" correctIndex: 0,explanationAr:""اجتماع إلكتروني إذا لم تتوفر القاعة.""}] listening:{titleDe:""Entscheidung im Team titleAr:""قرار داخل الفريق transcriptDe:""Leiterin: Wir müssen entweder den Workshop verschieben oder einen kleineren Raum nehme","","","","",""
"sheet-6","1007","a2-24-speaking","lesson-speaking","A2","a2-24-speaking","غير محلول آليًا — افتش المعرّف في src","","","","","",""
"sheet-6","1008","a2-24-writing","lesson-writing","A2","a2-24-writing","غير محلول آليًا — افتش المعرّف في src","","","","","",""
"sheet-6","1009","b1-01-e1","lesson-controlled","B1","b1-01","src/data/lessons-b1-module1.ts","الذي تغير؟"" exercises:[{id:""b1-01-e1 type:""multiple-choice promptAr:""اختر Präteritum من werden: options:[""ist geworden فقط ""werdete ""wird ""wurde"" correctIndex: 3,explanationAr:""المضي من werden للمفرد الغائب هو wurde، وهو ما يُروى به تحوّل داخل سيرة منتهية: «wurde … geboren». «ist geworden» زمن آخر، و«werdete» غير مُستعمَل، و«wird» حاضر لا ماضٍ. فحص ذاتي: هل تحكي تاريخًا لا حالة؟"" {id:""b1-01-e2 type:""fill-blank prompt","","","","",""
"sheet-6","1010","b1-01-e2","lesson-controlled","B1","b1-01","src/data/lessons-b1-module1.ts","حص ذاتي: هل تحكي تاريخًا لا حالة؟"" {id:""b1-01-e2 type:""fill-blank promptAr:""أكمل خلفية الماضي: template:""Während des Studiums ___ er wenig Zeit. (haben) acceptedAnswers:[""hatte"" explanationAr:""القيد «Während des Studiums» يحدد فترة منتهية، فيأتي الفعل في المضي: hatte. المضارع يحوّل الخبر إلى حالة حاضرة. فحص ذاتي: هل يصلح «damals» بدل القيد دون تغيير المعنى؟"" {id:""b1-01-e3 type:""word-ordering promptAr:""رتب المرحلة: wo","","","","",""
